Unnamed: 0,File,School,Field,Year,File_Path,Maori_words
1056,genetic_characterisation_of_campylobacter_concisus_2021.pdf,SNS,Biology,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2021\genetic_characterisation_of_campylobacter_concisus_2021.pdf,"ani, pangenome, kuma, pangenome, tamura, takahe, heme, ratioa, tanaka, keane"
1057,genome_sequences_for_extended_spectrum_beta_lactamase_producing_escherichia_coli_strains_isolated_from_different_water_sources_2021.pdf,SNS,Biology,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2021\genome_sequences_for_extended_spectrum_beta_lactamase_producing_escherichia_coli_strains_isolated_from_different_water_sources_2021.pdf,"maio, aotearoa, peto, nanopore, amaro, ea"
1058,genomic_adaptations_of_campylobacter_jejuni_to_long_term_human_colonization_2021.pdf,SNS,Biology,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2021\genomic_adaptations_of_campylobacter_jejuni_to_long_term_human_colonization_2021.pdf,"pūnaha, kenepuru, ure, ramiro, tui, popu, porirua, mane, apārangi, keane, pangenome, patino, matatini, muraoka, peake, kuroiwa, pora, muta"
1059,genomic_and_phenotypic_comparison_of_two_salmonella_typhimurium_strains_responsible_for_consecutive_salmonellosis_outbreaks_in_new_zealand_2021.pdf,SNS,Biology,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2021\genomic_and_phenotypic_comparison_of_two_salmonella_typhimurium_strains_responsible_for_consecutive_salmonellosis_outbreaks_in_new_zealand_2021.pdf,"kenepuru, irino, okoro, ao, pangenome, repo, nanopore, makumi, mau, porirua, iai, murine, kariuki, keane, tapia, pangenome, mora, matatini, aparangi, pone, hoa, paine, ena"
1060,genomic_profiling_of_mycobacterium_tuberculosis_strains_myanmar_2021.pdf,SNS,Biology,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2021\genomic_profiling_of_mycobacterium_tuberculosis_strains_myanmar_2021.pdf,kapatai
1061,microbial_contamination_in_drinking_water_at_public_outdoor_recreation_facilities_in_new_zealand_2021.pdf,SNS,Biology,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2021\microbial_contamination_in_drinking_water_at_public_outdoor_recreation_facilities_in_new_zealand_2021.pdf,"anaura, momorangi, pukeko, totaranui, kohaihai, ure, mauro, enome, waikawau, weka, waikaremoana, otaki, takahe, whatamango"
1062,microbial_diversity_in_water_and_animal_faeces_2021.pdf,SNS,Biology,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2021\microbial_diversity_in_water_and_animal_faeces_2021.pdf,"whangaiterenga, tiwari, anaura, momorangi, totaranui, kohaihai, whatamango, pukeko, enome, waikaremoana, otaki, waikawau, paine, paparini, runo"
1063,one_dogs_waste_is_another_dogs_wealth_2021.pdf,SNS,Biology,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2021\one_dogs_waste_is_another_dogs_wealth_2021.pdf,"ono, noo, uo, owo, ooro, uo, omono"
1064,papua_new_guinean_genomes_reveal_the_complex_settlement_of_north_sahul_2021.pdf,SNS,Biology,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2021\papua_new_guinean_genomes_reveal_the_complex_settlement_of_north_sahul_2021.pdf,"howie, monika, ea, heri, romero, pua, herawati, kaipu, humaine, haro, kinipi, nome, arauna, humana, muke, ea, kei, titute, anu, nuraini, koki, ture, auwera, ramu"
1065,regulation_of_host_infection_ability_in_the_grass_symbiotic_fungus_epichloë_festucae_by_histone_h3k9_and_h3k36_methyltransferases_2021.pdf,SNS,Biology,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2021\regulation_of_host_infection_ability_in_the_grass_symbiotic_fungus_epichloë_festucae_by_histone_h3k9_and_h3k36_methyltransferases_2021.pdf,"ata, ine, tamaru, manawatu, takemoto, tini, kimura, kameoka, kamakura, inoue, hane, tanaka, paka"
1066,resilience_of_faecal_microbiota_in_stabled_thoroughbred_horses_following_abrupt_dietary_transition_between_freshly_cut_pasture_and_three_forage-based_diets_2021.pdf,SNS,Biology,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2021\resilience_of_faecal_microbiota_in_stabled_thoroughbred_horses_following_abrupt_dietary_transition_between_freshly_cut_pasture_and_three_forage-based_diets_2021.pdf,"reporoa, moreau, uio, tamura, urano, otu, puri, ani"
1067,seasonal_variation_in_the_faecal_microbiota_of_mature_adult_horses_maintained_on_pasture_in_new_zealand_2021.pdf,SNS,Biology,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2021\seasonal_variation_in_the_faecal_microbiota_of_mature_adult_horses_maintained_on_pasture_in_new_zealand_2021.pdf,"nera, hata, koike, reporoa, manawatu, moreau, uio, enumerate, mauro, kapa, tamura, otu, puri, ota, ani, tanaka"
1068,transmission_dynamics_of_shiga_toxin_producing_escherichia_coli_in_new_zealand_cattle_from_farm_to_slaughter_2021.pdf,SNS,Biology,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2021\transmission_dynamics_of_shiga_toxin_producing_escherichia_coli_in_new_zealand_cattle_from_farm_to_slaughter_2021.pdf,"nono, kuiti, keane, noti, kaneene, eae, waikato, noti, puri, pone, nou"
1069,uncovering_the_genetic_diversity_of_giardia_isolates_from_outbreaks_in_new_zealand_2021.pdf,SNS,Biology,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2021\uncovering_the_genetic_diversity_of_giardia_isolates_from_outbreaks_in_new_zealand_2021.pdf,"aiii, noti, puri, aii, aparangi, pone, pita"
1070,whole_genome_sequencing_and_ad_hoc_shared_genome_analysis_of_staphylococcus_aureus_isolates_from_a_new_zealand_primary_school_2021.pdf,SNS,Biology,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2021\whole_genome_sequencing_and_ad_hoc_shared_genome_analysis_of_staphylococcus_aureus_isolates_from_a_new_zealand_primary_school_2021.pdf,pone
1071,widespread_denisovan_ancestry_in_island_southeast_asia_but_no_evidence_of_substantial_super_archaic_hominin_admixture_2021.pdf,SNS,Biology,2021,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2021\widespread_denisovan_ancestry_in_island_southeast_asia_but_no_evidence_of_substantial_super_archaic_hominin_admixture_2021.pdf,"nea, puta, ue, natu, ure, herawati, nome, hetero, tuke, homini, ario"
1072,admixture_has_obscured_signals_of_historical_hard_sweeps_in_humans_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\admixture_has_obscured_signals_of_historical_hard_sweeps_in_humans_2022.pdf,"pute, popu, reiterate, ture, arauna, wiehe, humana, ea, ongo, ane"
1073,an_insight_into_tropical_milk_microbiome_bacterial_community_composition_of_cattle_milk_produced_in_sri_lanka_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\an_insight_into_tropical_milk_microbiome_bacterial_community_composition_of_cattle_milk_produced_in_sri_lanka_2022.pdf,"iti, meteo, moroni, hiiti, upeka, kao, nuwara, kuma, ao, upeka, kumaratunga, hana, omeome, otu, puri, oikonomou, huo, tewari"
1074,a_large_chromosomal_inversion_affects_antimicrobial_sensitivity_of_escherichia_coli_to_sodium_deoxycholate_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\a_large_chromosomal_inversion_affects_antimicrobial_sensitivity_of_escherichia_coli_to_sodium_deoxycholate_2022.pdf,"okumura, nanopore, iwamoto, takai, manawatu, keio, mau, iki, nanopore, ara, tomita, pere, morooka, kono, arakawa"
1075,a_single_fungal_strain_was_the_unexpected_cause_of_a_mass_aspergillosis_outbreak_in_the_worlds_largest_and_only_flightless_parrot_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\a_single_fungal_strain_was_the_unexpected_cause_of_a_mass_aspergillosis_outbreak_in_the_worlds_largest_and_only_flightless_parrot_2022.pdf,"whenua, niwa, whenu, nanopore, ea, kiwi, manaaki, kokako, murine, hihi, aotearoa, kakapo, hou, puri, atawhai, ata, rimu"
1076,chromosome_level_assembly_of_the_phytophthora_agathidicida_genome_reveals_adaptation_in_effector_gene_families_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\chromosome_level_assembly_of_the_phytophthora_agathidicida_genome_reveals_adaptation_in_effector_gene_families_2022.pdf,"kauri, ua, taketake, iwi, keri, nari, maori, mei, waipara, herewini, waipoua, ohe, porirua, rotorua, amaro, ngāti, whenua, mana, aotearoa, rehua, kauri, kuo, māori, roroa, humana, patuawa, pone, huitema, koike, aotea, rākau, taoho, auwera, ngātiwai, hane"
1077,chronology_of_natural_selection_in_oceanian_genomes_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\chronology_of_natural_selection_in_oceanian_genomes_2022.pdf,"howie, horikawa, aao, ea, romero, rana, hui, ree, mora, eaao, arauna, tapanari, muke, iwata, pone, ute, koki, takenaka, ture, pepe, auwera"
1078,cross_kingdom_transcriptomic_trends_in_the_evolution_of_hybrid_gene_expression_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\cross_kingdom_transcriptomic_trends_in_the_evolution_of_hybrid_gene_expression_2022.pdf,"ote, niu, takamure, hao, kuo, paa, ota, rapa, homeo, moreno, kawaura, ueno"
1079,deep_ancestry_of_collapsing_networks_of_nomadic_hunter_gatherers_in_borneo_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\deep_ancestry_of_collapsing_networks_of_nomadic_hunter_gatherers_in_borneo_2022.pdf,"oroo, oroo, toa, umi, matatini, hawai, herawati, mita, korowai, etuu, oota, ūnaha, utami, taro"
1080,denisovan_introgression_has_shaped_the_immune_system_of_present_day_papuans_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\denisovan_introgression_has_shaped_the_immune_system_of_present_day_papuans_2022.pdf,"ono, uo, owo, uoo, oni, uo, nowo, omo"
1081,epichloë_scottii_sp_nov_a_new_endophyte_isolated_from_melica_uniflora_is_the_missing_ancestor_of_epichloë_disjuncta_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\epichloë_scottii_sp_nov_a_new_endophyte_isolated_from_melica_uniflora_is_the_missing_ancestor_of_epichloë_disjuncta_2022.pdf,"poa, nia, nanopore, poae, hume, ini, kimura, riae, nanopore, kuraku, meio, europaea, nii, materi, peramine, omere, peramine, ima, taa, akaike, pera, pone, tanaka, aotearoae, mata, tii, nea"
1082,episodes_of_diversification_and_isolation_in_island_southeast_asian_and_near_oceanian_male_lineages_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\episodes_of_diversification_and_isolation_in_island_southeast_asian_and_near_oceanian_male_lineages_2022.pdf,"opo, mungo, koki, ao, monika, herawati, monika, hui, auwera, kaipu, muke, ea, moiapu"
1083,extensive_epigenetic_modification_with_large_scale_chromosomal_and_plasmid_recombination_characterise_the_legionella_longbeachae_serogroup_1_genome_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\extensive_epigenetic_modification_with_large_scale_chromosomal_and_plasmid_recombination_characterise_the_legionella_longbeachae_serogroup_1_genome_2022.pdf,"pangenome, manawatu, tute, porirua, waikato, rotorua, ea"
1084,genetic_architecture_of_gene_regulation_in_indonesian_populations_identifies_qtls_associated_with_global_and_local_ancestries_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\genetic_architecture_of_gene_regulation_in_indonesian_populations_identifies_qtls_associated_with_global_and_local_ancestries_2022.pdf,"piipari, tuke, hirota, mau, hie, romero, herawati, hui, kuku, hingorani, kamatani, kinipi, kuo, ito, korowai, kei, auwera, heini, makino"
1085,genetic_characterization_of_hypervirulent_klebsiella_pneumoniae_responsible_for_acute_death_in_captive_marmosets_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\genetic_characterization_of_hypervirulent_klebsiella_pneumoniae_responsible_for_acute_death_in_captive_marmosets_2022.pdf,"pangenome, riae, hookeri"
1086,genomic_discrimination_in_new_zealand_health_and_life_insurance_agenda_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\genomic_discrimination_in_new_zealand_health_and_life_insurance_agenda_2022.pdf,"ara, aotearoa, kenepuru, aika, tika, waitemata, neuro, hapori, porirua, māori, hauora, tiriti, aoteoroa, waitangi"
1087,identification_of_a_novel_polyomavirus_from_a_marsupial_host_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\identification_of_a_novel_polyomavirus_from_a_marsupial_host_2022.pdf,"keio, wuki, ori, muhire, tamura, ikura"
1088,influence_of_management_practice_on_the_microbiota_of_a_critically_endangered_species_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\influence_of_management_practice_on_the_microbiota_of_a_critically_endangered_species_2022.pdf,"whenua, iae, waite, rātā, taumata, kiwi, waipapa, manaaki, pukenui, ani, moreo, takahē, kākāpō, aotearoa, kakapo, ngaio, rau, hou, manu, kapa, taa, hetero, pone, atawhai, amato, ponia, rimu, kākāpō"
1089,lost_in_the_forest_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\lost_in_the_forest_2022.pdf,"howie, rotariu, kuma, romano, ere, pirikahu"
1090,mass_spectrometry_based_lipidomics_of_brown_adipose_tissue_and_plasma_of_new_born_lambs_subjected_to_short_term_cold_exposure_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\mass_spectrometry_based_lipidomics_of_brown_adipose_tissue_and_plasma_of_new_born_lambs_subjected_to_short_term_cold_exposure_2022.pdf,"miao, kawai, nirengi, arita, rumore, ure, tota, ewe, hoene, ika, aita, ani, murine, ature, reporoa, kime, tomita, tanaka, kuroiwa, hatano, apu, hepe, peroni"
1091,microbial_diversity_and_ecology_of_geothermal_springs_in_the_high_grade_metamorphic_terrain_of_sri_lanka_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\microbial_diversity_and_ecology_of_geothermal_springs_in_the_high_grade_metamorphic_terrain_of_sri_lanka_2022.pdf,"anami, hamamura, otu, ruwini, amarae, merino, maha, popu, kuma, romano, rotorua, teria, peketi, rohana, takai, hou, haemato, pone, tanaka, paturi, mehari, maki, otaki, wewa, wahawa, haruta"
1092,positive_selection_in_the_genomes_of_two_papua_new_guinean_populations_at_distinct_altitude_levels_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\positive_selection_in_the_genomes_of_two_papua_new_guinean_populations_at_distinct_altitude_levels_2022.pdf,"humaine, inoue, apua, inone, taniwaki, whi, natu, auwera, muke, riia, papu"
1093,prevalence_and_distribution_of_extended_spectrum_β_lactamase_and_ampc_producing_escherichia_coli_in_two_new_zealand_dairy_farm_environments_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\prevalence_and_distribution_of_extended_spectrum_β_lactamase_and_ampc_producing_escherichia_coli_in_two_new_zealand_dairy_farm_environments_2022.pdf,"tiwari, amu, moreira, amoore, romero, okatani, kapa, puri, nanopore, puri, meini, hui, eri, ea, pone, iuta, pomerania"
1094,reconstruction_of_gene_innovation_associated_with_major_evolutionary_transitions_in_the_kingdom_fungi_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\reconstruction_of_gene_innovation_associated_with_major_evolutionary_transitions_in_the_kingdom_fungi_2022.pdf,"nameko, ume, aotearoa, hao, terai, mito, kuo, orotate, tomii, nakamura, mei, homeo, ura, kono, ria, teome, wiehe, aimi"
1095,rnaseq_analysis_of_brown_adipose_tissue_and_thyroid_of_newborn_lambs_subjected_to_short_term_cold_exposure_reveals_signs_of_early_whitening_of_adipose_tissue_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\rnaseq_analysis_of_brown_adipose_tissue_and_thyroid_of_newborn_lambs_subjected_to_short_term_cold_exposure_reveals_signs_of_early_whitening_of_adipose_tissue_2022.pdf,"apu, murano, reporoa, reue, hou, pani, wani, rana, huwe, puri, murine, uterine, ewe, ara"
1096,species_wide_genomics_of_kākāpō_provides_transformational_tools_to_accelerate_recovery_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\species_wide_genomics_of_kākāpō_provides_transformational_tools_to_accelerate_recovery_2022.pdf,"whenua, hauturuotoi, rimu, ngāi, rakiura, waipounamu, kuke, kakapo, tāne, manawatū, pukenui, kākāpō, hihi, aotearoa, kakapo, ata, hou, kakahu, taonga, repo, morehu, kākahuotamatea, tahu, tītī, auwera, rapa, rimu, kākāpō"
1097,telomere_to_telomere_genome_sequences_across_a_single_genus_reveal_highly_variable_chromosome_rearrangement_rates_but_absolute_stasis_of_chromosome_number_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\telomere_to_telomere_genome_sequences_across_a_single_genus_reveal_highly_variable_chromosome_rearrangement_rates_but_absolute_stasis_of_chromosome_number_2022.pdf,"poa, aotearoa, nanopore, poae, takemoto, piao, ima, kema, nanopore, hane, kiwi, mau"
1098,the_prevalence_of_salmonella_spp_in_working_farm_dogs_and_their_home_kill_raw_meat_diets_in_manawatū_new_zealand_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\the_prevalence_of_salmonella_spp_in_working_farm_dogs_and_their_home_kill_raw_meat_diets_in_manawatū_new_zealand_2022.pdf,"manawatū, popa, aotearoa, aramini"
1099,the_secreted_proteome_of_necrotrophic_ciborinia_camelliae_causes_nonhost_specific_virulence_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\the_secreted_proteome_of_necrotrophic_ciborinia_camelliae_causes_nonhost_specific_virulence_2022.pdf,"urea, tato, wairere, nome"
1100,uncovering_the_genetic_diversity_of_giardia_intestinalis_in_isolates_from_outbreaks_in_new_zealand_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\uncovering_the_genetic_diversity_of_giardia_intestinalis_in_isolates_from_outbreaks_in_new_zealand_2022.pdf,"tamate, mito, aiii, ea, ure, porirua, ture, epi, aii, aparangi, pita"
1101,whole_genome_sequencing_and_virulome_analysis_of_escherichia_coli_isolated_from_new_zealand_environments_of_contrasting_observed_land_use_2022.pdf,SNS,Biology,2022,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Biology\2022\whole_genome_sequencing_and_virulome_analysis_of_escherichia_coli_isolated_from_new_zealand_environments_of_contrasting_observed_land_use_2022.pdf,"reae, akirikiri, iha, tauwhare, ūkeko, auru, toenepi, waikato, iai, ea, iha, hamua, tamura, puri, tararua, tanaka, niwa, ūkaha, iota, pūkaha, eae, hamua, eketahuna, eaewere, akahi"
1102,atomic_force_microscope_cantilever_calibration_using_a_focused_ion_beam_2012.pdf,SNS,Chemistry,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2012\atomic_force_microscope_cantilever_calibration_using_a_focused_ion_beam_2012.pdf,"torii, okuma, kehua, naoki, hane"
1103,calibration_of_atomic_force_microscope_cantilevers_using_standard_and_inverted_static_methods_assisted_by_fib_milled_spatial_markers_2012.pdf,SNS,Chemistry,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2012\calibration_of_atomic_force_microscope_cantilevers_using_standard_and_inverted_static_methods_assisted_by_fib_milled_spatial_markers_2012.pdf,"uwe, torii, tomitori, okuma, hane"
1104,comparison_of_carbon_nanotube_modified_electrodes_for_photovoltaic_devices_2012.pdf,SNS,Chemistry,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2012\comparison_of_carbon_nanotube_modified_electrodes_for_photovoltaic_devices_2012.pdf,"hata, uorine, matano, namai, puri, amama, kanai, ea"
1105,dispersant_effects_in_the_selective_reaction_of_aryl_diazonium_salts_with_single_walled_carbon_nanotubes_in_aqueous_solution_2012.pdf,SNS,Chemistry,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2012\dispersant_effects_in_the_selective_reaction_of_aryl_diazonium_salts_with_single_walled_carbon_nanotubes_in_aqueous_solution_2012.pdf,
1106,evaluation_of_relative_comparator_and_k0_naa_for_characterization_of_aboriginal_australian_ochre_2012.pdf,SNS,Chemistry,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2012\evaluation_of_relative_comparator_and_k0_naa_for_characterization_of_aboriginal_australian_ochre_2012.pdf,"ree, inaa, moana, miai, naa"
1107,raman_characterisation_of_carbon_nanotubes_grown_by_plasma_enhanced_chemical_vapour_deposition_2012.pdf,SNS,Chemistry,2012,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2012\raman_characterisation_of_carbon_nanotubes_grown_by_plasma_enhanced_chemical_vapour_deposition_2012.pdf,"amama, namai, hata"
1108,accurate_measurement_of_atomic_force_microscope_cantilever_deflection_excluding_tip_surface_contact_with_application_to_force_calibration_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\accurate_measurement_of_atomic_force_microscope_cantilever_deflection_excluding_tip_surface_contact_with_application_to_force_calibration_2013.pdf,"ene, torii, tomitori, okuma, hane, ea"
1109,application_of_ion_beam_processes_to_scanning_probe_microscopy_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\application_of_ion_beam_processes_to_scanning_probe_microscopy_2013.pdf,
1110,cloud_computing_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\cloud_computing_2013.pdf,"uture, ona"
1111,communication_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\communication_2013.pdf,"huo, muri, aro"
1112,determination_of_the_f_parameter_for_k0_neutron_activation_analysis_at_the_australian_20_mw_opal_research_reactor_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\determination_of_the_f_parameter_for_k0_neutron_activation_analysis_at_the_australian_20_mw_opal_research_reactor_2013.pdf,"ene, tio, paunoiu, ea, akaho, naa, miai, inaa"
1113,efficient_attachment_of_carbon_nanotubes_to_conventional_and_high_frequency_afm_probes_enhanced_by_electron_beam_processes_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\efficient_attachment_of_carbon_nanotubes_to_conventional_and_high_frequency_afm_probes_enhanced_by_electron_beam_processes_2013.pdf,"akita, okawa, puri, kamo, takei"
1114,highly_conductive_interwoven_carbon_nanotube_and_silver_nanowire_transparent_electrodes_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\highly_conductive_interwoven_carbon_nanotube_and_silver_nanowire_transparent_electrodes_2013.pdf,"pore, nanowire, niu, akita, karakawa, ipa, tokuno, nge, mane, ito"
1115,identification_of_non_classical_ch_center_dot_center_dot_center_dot_m_interactions_in_early_and_late_transition_metal_complexes_containing_the_ch_ligand_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\identification_of_non_classical_ch_center_dot_center_dot_center_dot_m_interactions_in_early_and_late_transition_metal_complexes_containing_the_ch_ligand_2013.pdf,"ehara, kitaura, komaromi, nakai, kitao, morokuma, aro"
1116,identification_of_non_classical_c_h_m_interactions_in_early_and_late_transition_metal_complexes_containing_the_ch_3_ligand_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\identification_of_non_classical_c_h_m_interactions_in_early_and_late_transition_metal_complexes_containing_the_ch_3_ligand_2013.pdf,"ehara, kitaura, komaromi, nakai, kitao, morokuma, aro"
1117,ligand_assembly_and_chirality_transfer_guided_by_dna_modified_with_enantiomerically_pure_paracyclophanes_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\ligand_assembly_and_chirality_transfer_guided_by_dna_modified_with_enantiomerically_pure_paracyclophanes_2013.pdf,"ihara, teo, kitamura"
1118,molecular_engineering_of_guanine_rich_sequences_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\molecular_engineering_of_guanine_rich_sequences_2013.pdf,"kawahata, nai, pome, aminopurine, momota, umea, kimura, taira, kawai, kato, mangoni, takano, otina, maiti, ina, ea, houte, hari, kanatani, homopurine, niu, morihiro, nakamura, takahi, oka, koumoto, initio, aimi, menge, purine, tito, omeu, totowa, okamoto, morio, puri, urata, ito, tomita, karimata, otake, mikuma, amato, uorene, takenaka, pepe, oota, heme, kaneko, kuwahara, perone"
1119,seagrass_restoration_using_hessian_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\seagrass_restoration_using_hessian_2013.pdf,
1120,single_walled_carbon_nanotube_polyaniline_n_silicon_solar_cells_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\single_walled_carbon_nanotube_polyaniline_n_silicon_solar_cells_2013.pdf,"imahori, pani, matano, hirao, pepe, ito, ruini"
1121,the_role_of_sodium_dodecyl_sulfate_concentration_in_the_separation_of_carbon_nanotubes_using_gel_chromatography_2013.pdf,SNS,Chemistry,2013,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2013\the_role_of_sodium_dodecyl_sulfate_concentration_in_the_separation_of_carbon_nanotubes_using_gel_chromatography_2013.pdf,"akita, inori, kawai, kataura, arie, puri, hirano, kono, tanaka, maniwa"
1122,assembly_dependent_fluorescence_enhancing_nucleic_acids_in_sequence_specific_detection_of_double_stranded_dna_2014.pdf,SNS,Chemistry,2014,C:/Users/vwan118/Documents/MaoriStudy/CoS-Merged\SNS\Chemistry\2014\assembly_dependent_fluorescence_enhancing_nucleic_acids_in_sequence_specific_detection_of_double_stranded_dna_2014.pdf,mau
